ダウンロードした時刻：2021/03/10 11:46:05

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2000/9/23,-27.7,8,1,-24.5,8,2000/9/23 17:05,8,1,-30.3,8,2000/9/23 23:58,8,1,,,0,1,,,0,,0,0,1,12.0,0,8,1,10.7,8,1,41,0,8,,,,1,,,0,1,1.9,8,1,4.2,8,2000/9/23 00:20,8,西,8,1,5.1,8,2000/9/23 00:17,8,西,8,1,,0,1,70,8,1,0.4,8,1,60,8,2000/9/23 15:07,8,1,990.4,8,1,993.3,8,1,990.4,0,8,2000/9/23 22:26,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2000/9/24,-28.5,8,1,-24.9,8,2000/9/24 16:00,8,1,-32.4,8,2000/9/24 06:20,8,1,,,0,1,,,0,,0,0,1,12.0,0,8,1,11.1,8,1,40,0,8,,,,1,,,0,1,1.7,8,1,3.8,8,2000/9/24 19:40,8,南南西,8,1,4.5,8,2000/9/24 19:49,8,南,8,1,,0,1,72,8,1,0.4,8,1,67,8,2000/9/24 12:57,8,1,985.0,8,1,987.9,8,1,986.2,0,8,2000/9/24 13:34,0,8,1,0.0,8,1,快晴,8,1,晴,8,1
2000/9/25,-22.4,8,1,-18.9,8,2000/9/25 22:58,8,1,-28.4,8,2000/9/25 01:07,8,1,,,0,1,,,0,,0,0,1,11.9,0,8,1,11.3,8,1,41,0,8,,,,1,,,0,1,2.4,8,1,5.9,8,2000/9/25 02:50,8,北,8,1,7.1,8,2000/9/25 02:50,8,北,8,1,,0,1,57,8,1,0.6,8,1,42,8,2000/9/25 22:52,8,1,995.5,8,1,998.3,8,1,991.6,0,8,2000/9/25 00:04,0,8,1,3.0,8,1,晴,8,1,晴後曇,8,1
2000/9/26,-15.3,8,1,-11.5,8,2000/9/26 23:43,8,1,-22.5,8,2000/9/26 05:20,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,7.6,8,1,41,0,8,,,,1,,,0,1,5.0,8,1,18.4,8,2000/9/26 22:30,8,東北東,8,1,24.7,8,2000/9/26 22:06,8,東北東,8,1,,0,1,56,8,1,1.1,8,1,44,8,2000/9/26 07:33,8,1,987.8,8,1,990.5,8,1,983.0,0,8,2000/9/26 22:31,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2000/9/27,-14.0,8,1,-10.9,8,2000/9/27 09:18,8,1,-19.5,8,2000/9/27 19:37,8,1,,,0,1,,,0,,0,0,1,6.4,0,8,1,11.2,8,1,40,0,8,,,,1,,,0,1,8.6,8,1,21.3,8,2000/9/27 02:00,8,東北東,8,1,26.9,8,2000/9/27 02:33,8,東北東,8,1,,0,1,46,8,1,1.0,8,1,34,8,2000/9/27 09:16,8,1,977.4,8,1,980.1,8,1,977.9,0,8,2000/9/28 0:00,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2000/9/28,-17.6,8,1,-16.4,8,2000/9/28 15:21,8,1,-19.4,8,2000/9/28 23:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,8.0,8,1,40,0,8,,,,1,,,0,1,9.6,8,1,12.2,8,2000/9/28 00:30,8,東北東,8,1,15.2,8,2000/9/28 13:14,8,北東,8,1,,0,1,62,8,1,1.0,8,1,40,8,2000/9/28 00:13,8,1,975.7,8,1,978.4,8,1,977.0,0,8,2000/9/28 08:56,0,8,1,10.0,8,1,雪時々曇,8,1,曇一時雪,8,1
2000/9/29,-18.3,8,1,-16.1,8,2000/9/29 13:03,8,1,-20.2,8,2000/9/29 19:21,8,1,,,0,1,,,0,,0,0,1,2.7,0,8,1,10.8,8,1,40,0,8,,,,1,,,0,1,4.6,8,1,9.8,8,2000/9/29 00:30,8,東北東,8,1,11.5,8,2000/9/29 00:53,8,東北東,8,1,,0,1,66,8,1,1.0,8,1,56,8,2000/9/29 00:01,8,1,980.8,8,1,983.5,8,1,981.0,0,8,2000/9/29 00:55,0,8,1,9.8,8,1,雪一時晴,8,1,雪,8,1
2000/9/30,-24.3,8,1,-18.9,8,2000/9/30 00:24,8,1,-31.7,8,2000/9/30 23:45,8,1,,,0,1,,,0,,0,0,1,9.8,0,8,1,12.0,8,1,40,0,8,,,,1,,,0,1,2.9,8,1,5.1,8,2000/9/30 08:50,8,南,8,1,6.3,8,2000/9/30 19:59,8,西,8,1,,0,1,71,8,1,0.7,8,1,63,8,2000/9/30 19:56,8,1,978.9,8,1,981.7,8,1,980.9,0,8,2000/9/30 09:51,0,8,1,3.5,8,1,晴時々雪,8,1,快晴,8,1
2000/10/1,-25.9,8,1,-20.0,8,2000/10/1 23:47,8,1,-33.2,8,2000/10/1 04:29,8,1,,,0,1,,,0,,0,0,1,8.3,0,8,1,11.8,8,1,40,0,8,,,,1,,,0,1,1.9,8,1,5.5,8,2000/10/1 20:30,8,南,8,1,6.9,8,2000/10/1 20:28,8,南,8,1,,0,1,60,8,1,0.5,8,1,44,8,2000/10/1 18:32,8,1,976.9,8,1,979.7,8,1,975.9,0,8,2000/10/1 23:26,0,8,1,6.8,8,1,曇時々晴,8,1,雪時々曇,8,1
2000/10/2,-15.8,8,1,-9.9,8,2000/10/3 0:00,8,1,-20.9,8,2000/10/2 01:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,6.5,8,1,41,0,4,,,,1,,,0,1,5.9,8,1,13.6,8,2000/10/2 23:50,8,北東,8,1,18.3,8,2000/10/2 23:32,8,北北東,8,1,,0,1,81,8,1,1.5,8,1,73,8,2000/10/2 00:28,8,1,973.1,8,1,975.7,8,1,971.7,0,8,2000/10/2 23:57,0,8,1,10.0,8,1,雪一時ふぶき,8,1,ふぶき,8,1
2000/10/3,-7.1,8,1,-5.0,8,2000/10/3 13:55,8,1,-10.7,8,2000/10/3 00:23,8,1,,,0,1,,,0,,0,0,1,1.7,0,8,1,10.8,8,1,40,0,8,,,,1,,,0,1,8.0,8,1,14.2,8,2000/10/3 07:30,8,北東,8,1,19.7,8,2000/10/3 04:24,8,北北東,8,1,,0,1,86,8,1,3.1,8,1,79,8,2000/10/3 13:49,8,1,971.4,8,1,974.0,8,1,971.5,0,8,2000/10/3 08:01,0,8,1,10.0,8,1,雪時々曇一時ふぶき,8,1,雪,8,1
2000/10/4,-6.9,8,1,-5.6,8,2000/10/4 11:56,8,1,-9.4,8,2000/10/4 22:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,8.6,8,1,41,0,8,,,,1,,,0,1,4.3,8,1,9.5,8,2000/10/4 16:00,8,北北東,8,1,12.6,8,2000/10/4 15:40,8,北北東,8,1,,0,1,82,8,1,3.0,8,1,67,8,2000/10/4 23:55,8,1,981.2,8,1,983.8,8,1,979.7,0,8,2000/10/4 00:06,0,8,1,10.0,8,1,雪時々曇,8,1,晴時々曇一時雪,8,1
2000/10/5,-12.1,8,1,-8.4,8,2000/10/5 00:15,8,1,-15.0,8,2000/10/5 09:59,8,1,,,0,1,,,0,,0,0,1,1.9,0,8,1,11.0,8,1,41,0,4,,,,1,,,0,1,3.4,8,1,6.0,8,2000/10/5 03:50,8,東,8,1,8.4,8,2000/10/5 03:47,8,東南東,8,1,,0,1,68,8,1,1.7,8,1,51,8,2000/10/5 07:54,8,1,976.7,8,1,979.3,8,1,975.8,0,8,2000/10/6 0:00,0,8,1,10.0,8,1,曇時々雪,8,1,雪時々曇一時晴,8,1
2000/10/6,-8.1,8,1,-6.2,8,2000/10/6 14:02,8,1,-9.9,8,2000/10/6 18:51,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,9.3,8,1,40,0,4,,,,1,,,0,1,5.3,8,1,10.0,8,2000/10/6 06:50,8,北東,8,1,14.6,8,2000/10/6 06:31,8,北東,8,1,,0,1,75,8,1,2.5,8,1,61,8,2000/10/6 20:39,8,1,971.1,8,1,973.7,8,1,972.8,0,8,2000/10/6 19:48,0,8,1,10.0,8,1,雪時々曇,8,1,雪時々曇,8,1
2000/10/7,-11.0,8,1,-7.6,8,2000/10/7 00:45,8,1,-13.9,8,2000/10/8 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,10.1,8,1,41,0,8,,,,1,,,0,1,4.3,8,1,8.0,8,2000/10/7 14:20,8,北東,8,1,11.2,8,2000/10/7 18:24,8,北北東,8,1,,0,1,79,8,1,2.1,8,1,68,8,2000/10/7 01:40,8,1,975.9,8,1,978.6,8,1,973.4,0,8,2000/10/7 00:16,0,8,1,10.0,8,1,雪一時曇,8,1,雪,8,1
2000/10/8,-11.7,8,1,-8.4,8,2000/10/8 23:10,8,1,-14.6,8,2000/10/8 01:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,10.2,8,1,43,0,4,,,,1,,,0,1,5.5,8,1,12.5,8,2000/10/8 23:10,8,東北東,8,1,16.6,8,2000/10/8 23:07,8,東,8,1,,0,1,77,8,1,1.9,8,1,62,8,2000/10/8 18:37,8,1,978.3,8,1,981.0,8,1,977.0,0,8,2000/10/9 0:00,0,8,1,10.0,8,1,曇時々雪,8,1,曇時々雪,8,1
2000/10/9,-9.4,8,1,-7.8,8,2000/10/9 16:03,8,1,-10.9,8,2000/10/9 22:37,8,1,,,0,1,,,0,,0,0,1,2.6,0,8,1,9.9,8,1,42,0,4,,,,1,,,0,1,10.6,8,1,15.5,8,2000/10/9 10:20,8,東北東,8,1,20.3,8,2000/10/9 10:11,8,東,8,1,,0,1,70,8,1,2.1,8,1,55,8,2000/10/9 16:19,8,1,972.8,8,1,975.4,8,1,973.6,0,8,2000/10/9 19:29,0,8,1,10.0,8,1,曇,8,1,曇後雪,8,1
2000/10/10,-13.5,8,1,-10.1,8,2000/10/10 00:17,8,1,-15.0,8,2000/10/10 23:47,8,1,,,0,1,,,0,,0,0,1,1.8,0,8,1,12.2,8,1,44,0,4,,,,1,,,0,1,6.0,8,1,9.7,8,2000/10/10 10:40,8,北東,8,1,13.7,8,2000/10/10 00:13,8,北北東,8,1,,0,1,76,8,1,1.7,8,1,65,8,2000/10/10 23:37,8,1,973.5,8,1,976.2,8,1,974.3,0,8,2000/10/11 0:00,0,8,1,10.0,8,1,雪時々曇,8,1,雪時々曇,8,1
2000/10/11,-15.4,8,1,-13.3,8,2000/10/11 14:50,8,1,-21.7,8,2000/10/12 0:00,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,14.1,8,1,44,0,8,,,,1,,,0,1,3.4,8,1,5.9,8,2000/10/11 14:20,8,南,8,1,8.6,8,2000/10/11 00:01,8,北北東,8,1,,0,1,66,8,1,1.2,8,1,54,8,2000/10/11 10:25,8,1,969.1,8,1,971.8,8,1,970.1,0,8,2000/10/11 19:59,0,8,1,9.5,8,1,曇一時雪,8,1,曇時々晴,8,1
2000/10/12,-20.7,8,1,-17.9,8,2000/10/12 10:34,8,1,-23.8,8,2000/10/13 0:00,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,15.5,8,1,44,0,8,,,,1,,,0,1,3.0,8,1,5.7,8,2000/10/12 10:30,8,北,8,1,7.3,8,2000/10/12 10:34,8,北,8,1,,0,1,73,8,1,0.9,8,1,60,8,2000/10/12 07:11,8,1,968.6,8,1,971.4,8,1,970.2,0,8,2000/10/12 08:10,0,8,1,6.0,8,1,曇時々晴,8,1,晴一時雪,8,1
2000/10/13,-19.5,8,1,-16.2,8,2000/10/13 16:17,8,1,-25.2,8,2000/10/13 03:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,10.0,8,1,44,0,8,,,,1,,,0,1,1.9,8,1,3.3,8,2000/10/13 03:50,8,東北東,8,1,4.8,8,2000/10/13 04:13,8,北東,8,1,,0,1,66,8,1,0.9,8,1,52,8,2000/10/13 14:00,8,1,976.2,8,1,979.0,8,1,973.7,0,8,2000/10/13 00:34,0,8,1,7.3,8,1,曇時々雪一時晴,8,1,晴時々曇,8,1
2000/10/14,-17.1,8,1,-15.3,8,2000/10/14 17:09,8,1,-21.0,8,2000/10/14 02:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,11.7,8,1,44,0,4,,,,1,,,0,1,3.6,8,1,6.5,8,2000/10/14 09:30,8,北東,8,1,8.8,8,2000/10/14 09:21,8,北東,8,1,,0,1,69,8,1,1.1,8,1,57,8,2000/10/14 03:09,8,1,981.5,8,1,984.2,8,1,982.5,0,8,2000/10/14 00:11,0,8,1,9.8,8,1,雪,8,1,曇時々雪,8,1
2000/10/15,-15.2,8,1,-13.6,8,2000/10/15 20:36,8,1,-17.9,8,2000/10/15 03:31,8,1,,,0,1,,,0,,0,0,1,4.9,0,8,1,13.3,8,1,44,0,4,,,,1,,,0,1,7.2,8,1,13.7,8,2000/10/15 22:40,8,東北東,8,1,17.0,8,2000/10/15 22:34,8,東北東,8,1,,0,1,65,8,1,1.2,8,1,57,8,2000/10/15 09:37,8,1,986.8,8,1,989.5,8,1,986.6,0,8,2000/10/16 0:00,0,8,1,8.0,8,1,曇時々晴後一時雪,8,1,曇時々雪,8,1
2000/10/16,-12.8,8,1,-10.2,8,2000/10/16 14:58,8,1,-15.3,8,2000/10/16 20:41,8,1,,,0,1,,,0,,0,0,1,5.2,0,8,1,14.5,8,1,43,0,8,,,,1,,,0,1,9.0,8,1,16.5,8,2000/10/16 05:50,8,東北東,8,1,21.4,8,2000/10/16 04:53,8,東,8,1,,0,1,62,8,1,1.4,8,1,44,8,2000/10/16 20:02,8,1,986.4,8,1,989.1,8,1,985.0,0,8,2000/10/16 05:33,0,8,1,10.0,8,1,曇,8,1,曇一時雪,8,1
2000/10/17,-12.8,8,1,-11.4,8,2000/10/17 17:41,8,1,-14.9,8,2000/10/17 03:08,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,13.2,8,1,40,0,8,,,,1,,,0,1,6.6,8,1,11.1,8,2000/10/17 06:20,8,東北東,8,1,14.3,8,2000/10/17 02:55,8,東北東,8,1,,0,1,54,8,1,1.2,8,1,35,8,2000/10/17 17:34,8,1,989.5,8,1,992.2,8,1,982.5,0,8,2000/10/18 0:00,0,8,1,10.0,8,1,曇,8,1,曇時々ふぶき,8,1
2000/10/18,-8.5,8,1,-6.7,8,2000/10/18 13:36,8,1,-12.4,8,2000/10/18 00:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,7.9,8,1,46,0,8,,,,1,,,0,1,10.8,8,1,21.5,8,2000/10/18 11:10,8,東北東,8,1,30.0,8,2000/10/18 05:59,8,東北東,8,1,,0,1,82,8,1,2.7,8,1,55,8,2000/10/18 01:32,8,1,975.4,8,1,978.0,8,1,973.1,0,8,2000/10/18 11:13,0,8,1,10.0,8,1,ふぶき後雪時々曇,8,1,雪一時曇,8,1
2000/10/19,-10.9,8,1,-9.0,8,2000/10/19 12:41,8,1,-16.4,8,2000/10/19 21:06,8,1,,,0,1,,,0,,0,0,1,4.0,0,8,1,16.9,8,1,46,0,4,,,,1,,,0,1,4.7,8,1,11.0,8,2000/10/19 04:10,8,北東,8,1,14.2,8,2000/10/19 04:03,8,北東,8,1,,0,1,73,8,1,2.0,8,1,53,8,2000/10/20 0:00,8,1,985.3,8,1,988.0,8,1,984.8,0,8,2000/10/19 00:01,0,8,1,10.0,8,1,曇時々雪,8,1,曇,8,1
2000/10/20,-11.6,8,1,-10.8,8,2000/10/20 18:17,8,1,-13.8,8,2000/10/20 01:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,8.4,8,1,46,0,8,,,,1,,,0,1,9.5,8,1,14.3,8,2000/10/20 13:50,8,北東,8,1,18.0,8,2000/10/20 13:38,8,北東,8,1,,0,1,68,8,1,1.7,8,1,51,8,2000/10/20 00:10,8,1,982.9,8,1,985.6,8,1,982.4,0,8,2000/10/21 0:00,0,8,1,10.0,8,1,雪一時曇,8,1,曇一時雪,8,1
2000/10/21,-9.4,8,1,-6.7,8,2000/10/22 0:00,8,1,-12.1,8,2000/10/21 04:45,8,1,,,0,1,,,0,,0,0,1,2.6,0,8,1,15.1,8,1,46,0,8,,,,1,,,0,1,6.2,8,1,15.2,8,2000/10/21 22:20,8,北東,8,1,19.7,8,2000/10/21 22:18,8,北東,8,1,,0,1,74,8,1,2.3,8,1,57,8,2000/10/21 06:43,8,1,973.7,8,1,976.3,8,1,973.5,0,8,2000/10/21 21:51,0,8,1,10.0,8,1,雪一時曇,8,1,ふぶき時々雪,8,1
2000/10/22,-7.8,8,1,-6.7,8,2000/10/22 00:04,8,1,-9.8,8,2000/10/23 0:00,8,1,,,0,1,,,0,,0,0,1,0.9,0,8,1,15.2,8,1,40,0,8,,,,1,,,0,1,9.2,8,1,14.2,8,2000/10/22 01:00,8,北東,8,1,18.1,8,2000/10/22 03:27,8,北東,8,1,,0,1,83,8,1,2.8,8,1,78,8,2000/10/22 18:08,8,1,978.4,8,1,981.0,8,1,974.4,0,8,2000/10/22 00:08,0,8,1,10.0,8,1,雪,8,1,ふぶき時々雪,8,1
2000/10/23,-11.3,8,1,-9.7,8,2000/10/23 00:02,8,1,-13.6,8,2000/10/24 0:00,8,1,,,0,1,,,0,,0,0,1,1.6,0,8,1,13.7,8,1,40,0,8,,,,1,,,0,1,8.0,8,1,16.1,8,2000/10/23 07:10,8,北東,8,1,20.4,8,2000/10/23 07:25,8,北東,8,1,,0,1,79,8,1,2.1,8,1,73,8,2000/10/23 09:39,8,1,986.5,8,1,989.2,8,1,985.9,0,8,2000/10/23 00:15,0,8,1,10.0,8,1,雪一時ふぶき,8,1,雪一時曇,8,1
2000/10/24,-16.0,8,1,-12.4,8,2000/10/24 05:21,8,1,-20.3,8,2000/10/24 23:53,8,1,,,0,1,,,0,,0,0,1,13.8,0,8,1,20.6,8,1,40,0,8,,,,1,,,0,1,2.7,8,1,5.6,8,2000/10/24 04:40,8,南南西,8,1,7.9,8,2000/10/24 03:10,8,南,8,1,,0,1,77,8,1,1.4,8,1,69,8,2000/10/24 17:48,8,1,988.3,8,1,991.0,8,1,990.3,0,8,2000/10/24 06:13,0,8,1,4.0,8,1,雪時々薄曇後晴,8,1,晴後薄曇,8,1
2000/10/25,-15.7,8,1,-11.9,8,2000/10/25 16:47,8,1,-22.0,8,2000/10/25 04:04,8,1,,,0,1,,,0,,0,0,1,2.5,0,8,1,14.6,8,1,45,0,4,,,,1,,,0,1,3.8,8,1,8.9,8,2000/10/25 13:50,8,北東,8,1,13.5,8,2000/10/25 13:48,8,北北東,8,1,,0,1,75,8,1,1.4,8,1,54,8,2000/10/25 11:17,8,1,986.7,8,1,989.4,8,1,984.9,0,8,2000/10/26 0:00,0,8,1,10.0,8,1,曇時々雪,8,1,雪,8,1
2000/10/26,-10.5,8,1,-8.3,8,2000/10/26 13:30,8,1,-14.3,8,2000/10/26 00:22,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,15.3,8,1,46,0,8,,,,1,,,0,1,4.1,8,1,8.7,8,2000/10/26 23:50,8,北東,8,1,12.0,8,2000/10/26 23:50,8,北東,8,1,,0,1,82,8,1,2.3,8,1,75,8,2000/10/26 15:05,8,1,983.9,8,1,986.5,8,1,983.9,0,8,2000/10/26 04:34,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2000/10/27,-11.9,8,1,-10.6,8,2000/10/27 14:56,8,1,-13.2,8,2000/10/28 0:00,8,1,,,0,1,,,0,,0,0,1,3.0,0,8,1,17.8,8,1,48,0,4,,,,1,,,0,1,4.2,8,1,10.0,8,2000/10/27 06:50,8,北東,8,1,14.4,8,2000/10/27 06:31,8,北北東,8,1,,0,1,80,8,1,2.0,8,1,73,8,2000/10/27 15:08,8,1,982.1,8,1,984.8,8,1,981.0,0,8,2000/10/28 0:00,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2000/10/28,-15.4,8,1,-13.2,8,2000/10/28 00:10,8,1,-16.3,8,2000/10/28 22:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,14.6,8,1,50,0,8,,,,1,,,0,1,2.0,8,1,4.0,8,2000/10/28 07:10,8,南南西,8,1,4.7,8,2000/10/28 07:03,8,南南西,8,1,,0,1,80,8,1,1.5,8,1,75,8,2000/10/28 13:43,8,1,974.5,8,1,977.2,8,1,974.7,0,8,2000/10/28 23:52,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2000/10/29,-15.1,8,1,-13.0,8,2000/10/29 15:22,8,1,-16.9,8,2000/10/29 23:02,8,1,,,0,1,,,0,,0,0,1,1.8,0,8,1,17.2,8,1,51,0,8,,,,1,,,0,1,2.2,8,1,5.4,8,2000/10/29 02:30,8,北北東,8,1,6.8,8,2000/10/29 02:28,8,北北東,8,1,,0,1,78,8,1,1.5,8,1,74,8,2000/10/29 20:04,8,1,975.5,8,1,978.2,8,1,974.4,0,8,2000/10/29 05:58,0,8,1,10.0,8,1,雪,8,1,雪時々曇,8,1
2000/10/30,-11.5,8,1,-8.1,8,2000/10/30 21:43,8,1,-17.2,8,2000/10/30 01:51,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,12.8,8,1,50,0,8,,,,1,,,0,1,18.3,8,1,29.2,8,2000/10/30 14:20,8,東北東,8,1,38.2,8,2000/10/30 14:40,8,北東,8,1,,0,1,85,8,1,2.3,8,1,67,8,2000/10/30 04:09,8,1,971.1,8,1,973.8,8,1,966.3,0,8,2000/10/30 14:52,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2000/10/31,-10.7,8,1,-8.3,8,2000/10/31 00:17,8,1,-12.0,8,2000/10/31 23:48,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,12.6,8,1,44,0,8,,,,1,,,0,1,18.5,8,1,28.4,8,2000/10/31 10:20,8,北東,8,1,39.5,8,2000/10/31 09:17,8,北東,8,1,,0,1,88,8,1,2.4,8,1,85,8,2000/10/31 23:19,8,1,979.9,8,1,982.6,8,1,975.0,0,8,2000/10/31 00:02,0,8,1,10.0,8,1,ふぶき,8,1,雪一時ふぶき,8,1
2000/11/1,-12.4,8,1,-9.1,8,2000/11/1 11:51,8,1,-17.7,8,2000/11/2 0:00,8,1,,,0,1,,,0,,0,0,1,5.0,0,8,1,20.3,8,1,41,0,8,,,,1,,,0,1,4.0,8,1,7.8,8,2000/11/1 16:40,8,南西,8,1,10.0,8,2000/11/1 15:38,8,西南西,8,1,,0,1,83,8,1,2.0,8,1,77,8,2000/11/1 21:10,8,1,988.9,8,1,991.6,8,1,989.7,0,8,2000/11/1 23:47,0,8,1,7.5,8,1,雪時々曇一時晴,8,1,晴後時々霧,8,1
2000/11/2,-19.2,8,1,-15.5,8,2000/11/2 15:49,8,1,-24.1,8,2000/11/2 04:19,8,1,,,0,1,,,0,,0,0,1,15.1,0,8,1,24.8,8,1,41,0,8,,,,1,,,0,1,1.9,8,1,4.5,8,2000/11/2 01:40,8,西,8,1,5.4,8,2000/11/2 01:41,8,西,8,1,,0,1,79,8,1,1.1,8,1,72,8,2000/11/2 21:19,8,1,986.2,8,1,988.9,8,1,987.1,0,8,2000/11/2 23:59,0,8,1,0.3,8,1,晴一時曇、霧を伴う,8,1,晴,8,1
2000/11/3,-12.9,8,1,-9.3,8,2000/11/4 0:00,8,1,-19.4,8,2000/11/3 00:02,8,1,,,0,1,,,0,,0,0,1,10.5,0,8,1,19.8,8,1,40,0,8,,,,1,,,0,1,7.9,8,1,14.9,8,2000/11/3 04:20,8,東北東,8,1,20.9,8,2000/11/3 04:17,8,東北東,8,1,,0,1,70,8,1,1.7,8,1,61,8,2000/11/3 12:38,8,1,977.9,8,1,980.6,8,1,976.3,0,8,2000/11/3 19:06,0,8,1,7.0,8,1,曇時々晴一時雪,8,1,雪一時曇,8,1
2000/11/4,-8.9,8,1,-7.9,8,2000/11/4 15:26,8,1,-9.9,8,2000/11/4 23:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,18.6,8,1,40,0,8,,,,1,,,0,1,7.3,8,1,13.3,8,2000/11/5 0:00,8,東北東,8,1,16.7,8,2000/11/4 23:59,8,東北東,8,1,,0,1,74,8,1,2.3,8,1,65,8,2000/11/4 10:20,8,1,982.4,8,1,985.0,8,1,978.4,0,8,2000/11/4 00:08,0,8,1,10.0,8,1,曇時々雪,8,1,雪時々曇後ふぶき,8,1
2000/11/5,-7.9,8,1,-6.0,8,2000/11/5 14:42,8,1,-9.9,8,2000/11/5 02:48,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,17.4,8,1,40,0,8,,,,1,,,0,1,11.9,8,1,16.0,8,2000/11/5 08:30,8,北東,8,1,20.9,8,2000/11/5 22:56,8,東,8,1,,0,1,78,8,1,2.6,8,1,65,8,2000/11/5 19:07,8,1,985.8,8,1,988.5,8,1,984.4,0,8,2000/11/6 0:00,0,8,1,10.0,8,1,曇時々ふぶき一時雪,8,1,曇時々ふぶき一時雪,8,1
2000/11/6,-6.1,8,1,-4.8,8,2000/11/6 15:34,8,1,-7.5,8,2000/11/6 06:08,8,1,,,0,1,,,0,,0,0,1,1.1,0,8,1,18.7,8,1,39,0,8,,,,1,,,0,1,18.8,8,1,25.1,8,2000/11/6 21:10,8,東北東,8,1,31.3,8,2000/11/6 21:11,8,北東,8,1,,0,1,76,8,1,3.0,8,1,69,8,2000/11/6 09:01,8,1,978.5,8,1,981.1,8,1,979.1,0,8,2000/11/6 11:54,0,8,1,10.0,8,1,曇時々地ふぶき,8,1,曇、大風を伴う,8,1
2000/11/7,-5.0,8,1,-1.5,8,2000/11/7 15:04,8,1,-6.9,8,2000/11/7 23:33,8,1,,,0,1,,,0,,0,0,1,6.4,0,8,1,20.3,8,1,39,0,8,,,,1,,,0,1,6.9,8,1,20.0,8,2000/11/7 00:20,8,北東,8,1,26.5,8,2000/11/7 00:16,8,北北東,8,1,,0,1,62,8,1,2.6,8,1,48,8,2000/11/7 16:30,8,1,987.1,8,1,989.7,8,1,983.9,0,8,2000/11/7 00:10,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2000/11/8,-4.2,8,1,-1.1,8,2000/11/8 12:58,8,1,-7.7,8,2000/11/8 02:02,8,1,,,0,1,,,0,,0,0,1,11.5,0,8,1,24.8,8,1,40,0,8,,,,1,,,0,1,6.7,8,1,11.6,8,2000/11/8 23:50,8,東北東,8,1,14.7,8,2000/11/8 23:52,8,東北東,8,1,,0,1,59,8,1,2.7,8,1,46,8,2000/11/8 17:17,8,1,989.6,8,1,992.2,8,1,991.3,0,8,2000/11/8 01:17,0,8,1,10.0,8,1,曇,8,1,薄曇,8,1
