ダウンロードした時刻：2021/03/10 11:41:53

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2006/6/28,-9.7,8,1,-8.4,8,2006/6/28 16:48,8,1,-11.2,8,2006/6/29 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,4,,,,1,1,0,4,1,10.2,8,1,22.5,8,2006/6/28 17:10,8,東北東,8,1,29.0,8,2006/6/28 17:05,8,北東,8,1,,0,1,87,8,1,2.5,8,1,76,8,2006/6/28 21:42,8,1,967.3,8,1,970.0,8,1,966.8,0,8,2006/6/28 18:31,0,8,1,10.0,8,1,ふぶき時々曇,8,1,曇時々雪一時晴、ふぶきを伴う,8,1
2006/6/29,-14.4,8,1,-10.7,8,2006/6/29 07:10,8,1,-18.6,8,2006/6/29 23:33,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,0,1,8,1,6.9,8,1,15.8,8,2006/6/29 12:20,8,東北東,8,1,19.1,8,2006/6/29 12:21,8,東北東,8,1,,0,1,63,8,1,1.3,8,1,48,8,2006/6/29 23:00,8,1,958.2,8,1,961.0,8,1,958.5,0,8,2006/6/30 0:00,0,8,1,3.8,8,1,晴時々薄曇,8,1,快晴,8,1
2006/6/30,-18.3,8,1,-17.4,8,2006/6/30 18:59,8,1,-20.0,8,2006/6/30 02:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,2,0,8,1,12.0,8,1,15.1,8,2006/6/30 14:10,8,東北東,8,1,20.8,8,2006/6/30 10:32,8,東北東,8,1,,0,1,57,8,1,0.8,8,1,50,8,2006/6/30 02:12,8,1,956.8,8,1,959.6,8,1,957.3,0,8,2006/6/30 08:01,0,8,1,2.8,8,1,晴,8,1,晴一時雪,8,1
2006/7/1,-17.1,8,1,-14.9,8,2006/7/1 20:22,8,1,-19.1,8,2006/7/1 14:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,1,0,8,1,11.3,8,1,14.5,8,2006/7/1 23:10,8,東,8,1,19.9,8,2006/7/1 06:33,8,東,8,1,,0,1,62,8,1,1.0,8,1,53,8,2006/7/1 12:11,8,1,968.8,8,1,971.6,8,1,964.7,0,8,2006/7/1 00:21,0,8,1,5.0,8,1,晴一時雪,8,1,曇時々晴一時雪,8,1
2006/7/2,-18.9,8,1,-15.3,8,2006/7/2 00:16,8,1,-23.3,8,2006/7/2 20:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,2,0,8,1,7.8,8,1,16.7,8,2006/7/2 02:50,8,東,8,1,20.1,8,2006/7/2 02:45,8,東,8,1,,0,1,56,8,1,0.8,8,1,45,8,2006/7/2 22:58,8,1,977.3,8,1,980.1,8,1,977.2,0,8,2006/7/2 00:37,0,8,1,5.5,8,1,晴時々曇,8,1,晴,8,1
2006/7/3,-20.8,8,1,-18.7,8,2006/7/3 09:06,8,1,-23.6,8,2006/7/3 23:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,4.4,8,1,10.0,8,2006/7/3 21:00,8,東北東,8,1,13.8,8,2006/7/3 20:54,8,東北東,8,1,,0,1,48,8,1,0.6,8,1,39,8,2006/7/3 17:47,8,1,982.0,8,1,984.9,8,1,980.7,0,8,2006/7/3 00:08,0,8,1,1.3,8,1,快晴,8,1,快晴,8,1
2006/7/4,-24.6,8,1,-22.0,8,2006/7/4 05:03,8,1,-27.1,8,2006/7/4 23:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,3.3,8,1,10.1,8,2006/7/4 00:20,8,東北東,8,1,13.4,8,2006/7/4 00:59,8,東北東,8,1,,0,1,46,8,1,0.4,8,1,39,8,2006/7/4 05:06,8,1,982.0,8,1,985.0,8,1,979.7,0,8,2006/7/5 0:00,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2006/7/5,-29.2,8,1,-25.8,8,2006/7/5 00:27,8,1,-32.5,8,2006/7/5 14:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,2.8,8,1,6.2,8,2006/7/6 0:00,8,北東,8,1,8.2,8,2006/7/5 23:49,8,北東,8,1,,0,1,59,8,1,0.3,8,1,41,8,2006/7/5 04:18,8,1,974.3,8,1,977.3,8,1,974.7,0,8,2006/7/5 10:02,0,8,1,2.8,8,1,晴,8,1,晴時々曇,8,1
2006/7/6,-24.5,8,1,-21.8,8,2006/7/6 18:52,8,1,-27.2,8,2006/7/6 00:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,3.0,8,1,6.3,8,2006/7/6 00:10,8,北東,8,1,8.4,8,2006/7/6 02:27,8,北東,8,1,,0,1,50,8,1,0.4,8,1,41,8,2006/7/6 19:11,8,1,986.9,8,1,989.9,8,1,982.3,0,8,2006/7/6 00:02,0,8,1,6.0,8,1,晴時々薄曇,8,1,晴,8,1
2006/7/7,-23.2,8,1,-20.4,8,2006/7/7 01:15,8,1,-26.8,8,2006/7/7 23:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,2.6,8,1,5.3,8,2006/7/7 23:10,8,南,8,1,7.3,8,2006/7/7 01:02,8,東北東,8,1,,0,1,55,8,1,0.5,8,1,43,8,2006/7/7 01:18,8,1,989.9,8,1,992.8,8,1,992.1,0,8,2006/7/8 0:00,0,8,1,0.5,8,1,快晴,8,1,晴時々薄曇,8,1
2006/7/8,-28.5,8,1,-25.4,8,2006/7/8 01:02,8,1,-30.9,8,2006/7/8 21:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,3.6,8,1,5.8,8,2006/7/8 13:30,8,南南西,8,1,7.2,8,2006/7/8 02:25,8,南南西,8,1,,0,1,71,8,1,0.4,8,1,64,8,2006/7/8 01:40,8,1,985.2,8,1,988.2,8,1,983.8,0,8,2006/7/9 0:00,0,8,1,3.0,8,1,快晴,8,1,快晴,8,1
2006/7/9,-30.6,8,1,-27.3,8,2006/7/9 12:08,8,1,-33.9,8,2006/7/9 23:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,8,,,,1,6,0,8,1,2.1,8,1,3.5,8,2006/7/9 14:30,8,北西,8,1,5.4,8,2006/7/9 14:19,8,北西,8,1,,0,1,75,8,1,0.4,8,1,70,8,2006/7/9 23:32,8,1,976.3,8,1,979.3,8,1,977.1,0,8,2006/7/9 15:13,0,8,1,7.5,8,1,曇時々雪一時晴,8,1,晴一時曇,8,1
2006/7/10,-29.1,8,1,-19.7,8,2006/7/11 0:00,8,1,-34.8,8,2006/7/10 04:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,4,,,,1,,,1,1,2.8,8,1,11.1,8,2006/7/10 22:40,8,北北東,8,1,14.9,8,2006/7/10 22:39,8,北北東,8,1,,0,1,71,8,1,0.4,8,1,60,8,2006/7/10 21:01,8,1,977.4,8,1,980.4,8,1,968.3,0,8,2006/7/11 0:00,0,8,1,7.0,8,1,曇時々晴,8,1,曇時々地ふぶき,8,1
2006/7/11,-10.9,8,1,-8.6,8,2006/7/11 13:44,8,1,-19.8,8,2006/7/11 00:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,,,1,,,,1,,,1,1,24.2,8,1,38.6,8,2006/7/11 12:50,8,東北東,8,1,52.2,8,2006/7/11 13:41,8,東北東,8,1,,0,1,87,8,1,2.4,8,1,69,8,2006/7/11 00:24,8,1,962.2,8,1,964.9,8,1,955.5,0,8,2006/7/11 12:51,0,8,1,10.0,8,1,曇時々雪、地ふぶきを伴う,8,1,雪一時ふぶき,8,1
2006/7/12,-15.0,8,1,-12.5,8,2006/7/12 06:55,8,1,-19.7,8,2006/7/12 23:30,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,,,1,,,,1,,,1,1,6.3,5,1,12.5,8,2006/7/12 09:10,8,東,8,1,15.8,8,2006/7/12 09:35,8,東北東,8,1,,0,1,79,8,1,1.5,8,1,65,8,2006/7/12 20:36,8,1,981.4,8,1,984.2,8,1,979.6,0,8,2006/7/13 0:00,0,8,1,8.3,8,1,曇一時晴,8,1,晴一時曇,8,1
2006/7/13,-22.9,8,1,-18.7,8,2006/7/13 23:22,8,1,-28.8,8,2006/7/13 14:33,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,18,0,4,,,,1,1,0,4,1,5.3,8,1,14.1,8,2006/7/13 21:40,8,東北東,8,1,17.4,8,2006/7/13 21:55,8,東北東,8,1,,0,1,76,8,1,0.8,8,1,65,8,2006/7/13 00:51,8,1,970.3,8,1,973.2,8,1,970.4,0,8,2006/7/13 22:55,0,8,1,5.3,8,1,晴,8,1,曇後ふぶき,8,1
2006/7/14,-19.1,8,1,-17.7,8,2006/7/14 10:34,8,1,-20.2,8,2006/7/14 03:54,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,19,0,8,,,,1,7,0,8,1,14.0,8,1,19.3,8,2006/7/14 11:40,8,北東,8,1,24.7,8,2006/7/14 11:20,8,北東,8,1,,0,1,82,8,1,1.1,8,1,80,8,2006/7/14 20:21,8,1,967.7,8,1,970.6,8,1,968.9,0,8,2006/7/14 09:13,0,8,1,8.5,8,1,雪後一時曇、地ふぶきを伴う,8,1,晴後一時雪、地ふぶきを伴う,8,1
2006/7/15,-23.3,8,1,-19.8,8,2006/7/15 00:05,8,1,-27.7,8,2006/7/16 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,18,0,8,,,,1,1,0,8,1,5.6,8,1,11.3,8,2006/7/15 10:30,8,東北東,8,1,13.5,8,2006/7/15 04:56,8,東北東,8,1,,0,1,72,8,1,0.7,8,1,63,8,2006/7/15 16:36,8,1,970.4,8,1,973.3,8,1,971.9,0,8,2006/7/15 05:36,0,8,1,3.0,8,1,晴,8,1,快晴,8,1
2006/7/16,-30.0,8,1,-27.3,8,2006/7/16 01:11,8,1,-31.3,8,2006/7/16 10:23,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,18,0,8,,,,1,0,1,8,1,,1,1,2.9,8,2006/7/16 06:10,8,西南西,8,1,3.4,8,2006/7/16 06:50,8,西南西,8,1,,0,1,70,8,1,0.4,8,1,64,8,2006/7/16 01:39,8,1,975.7,8,1,978.7,8,1,975.4,0,8,2006/7/16 00:04,0,8,1,4.3,8,1,晴時々曇,8,1,晴後一時薄曇,8,1
2006/7/17,-29.1,8,1,-26.9,8,2006/7/17 14:11,8,1,-33.1,8,2006/7/17 23:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,20,0,4,,,,1,6,0,4,1,2.4,8,1,4.1,8,2006/7/17 16:20,8,南南西,8,1,4.9,8,2006/7/17 16:46,8,南,8,1,,0,1,71,8,1,0.4,8,1,65,8,2006/7/17 02:54,8,1,980.6,8,1,983.6,8,1,981.2,0,8,2006/7/17 00:08,0,8,1,7.3,8,1,雪時々晴,8,1,快晴,8,1
2006/7/18,-29.5,8,1,-24.8,8,2006/7/19 0:00,8,1,-34.1,8,2006/7/18 02:10,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,23,0,4,,,,1,3,0,4,1,2.3,8,1,5.3,8,2006/7/19 0:00,8,南,8,1,6.4,8,2006/7/18 23:44,8,南南東,8,1,,0,1,71,8,1,0.4,8,1,66,8,2006/7/18 10:48,8,1,979.4,8,1,982.4,8,1,980.5,0,8,2006/7/19 0:00,0,8,1,7.5,8,1,雪一時薄曇,8,1,雪,8,1
2006/7/19,-20.9,8,1,-19.4,8,2006/7/19 18:17,8,1,-24.8,8,2006/7/19 00:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,22,0,4,,,,1,3,0,4,1,4.2,8,1,8.4,8,2006/7/19 08:40,8,北東,8,1,11.4,8,2006/7/19 08:41,8,北東,8,1,,0,1,75,8,1,0.9,8,1,68,8,2006/7/19 16:03,8,1,978.3,8,1,981.2,8,1,979.6,0,8,2006/7/19 05:36,0,8,1,10.0,8,1,雪後一時曇,8,1,曇後雪,8,1
2006/7/20,-19.6,8,1,-17.2,8,2006/7/20 20:57,8,1,-21.1,8,2006/7/20 08:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,23,0,8,,,,1,2,0,8,1,2.9,8,1,7.4,8,2006/7/20 19:10,8,北北東,8,1,10.2,8,2006/7/20 19:07,8,北東,8,1,,0,1,77,8,1,1.0,8,1,66,8,2006/7/20 23:31,8,1,980.2,8,1,983.1,8,1,976.5,0,8,2006/7/21 0:00,0,8,1,10.0,8,1,雪,8,1,曇後一時雪,8,1
2006/7/21,-14.6,8,1,-10.3,8,2006/7/21 16:53,8,1,-21.0,8,2006/7/21 04:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,24,0,4,,,,1,2,0,4,1,14.4,8,1,27.6,8,2006/7/21 17:00,8,東北東,8,1,35.7,8,2006/7/21 17:12,8,東北東,8,1,,0,1,83,8,1,1.8,8,1,66,8,2006/7/21 03:23,8,1,958.5,8,1,961.3,8,1,954.2,0,8,2006/7/21 15:16,0,8,1,10.0,8,1,雪後ふぶき,8,1,雪後曇、地ふぶきを伴う,8,1
2006/7/22,-15.1,8,1,-11.8,8,2006/7/22 00:13,8,1,-20.1,8,2006/7/23 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,21,0,8,,,,1,5,0,8,1,10.3,8,1,23.7,8,2006/7/22 00:40,8,北東,8,1,30.6,8,2006/7/22 00:38,8,北東,8,1,,0,1,80,8,1,1.6,8,1,65,8,2006/7/22 20:16,8,1,971.5,8,1,974.3,8,1,961.2,0,8,2006/7/22 00:01,0,8,1,10.0,8,1,曇一時ふぶき,8,1,雪時々曇,8,1
2006/7/23,-25.6,8,1,-19.9,8,2006/7/23 02:24,8,1,-32.5,8,2006/7/24 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,20,0,4,,,,1,,,1,1,2.4,8,1,5.2,8,2006/7/23 10:30,8,南西,8,1,6.3,8,2006/7/23 09:49,8,南西,8,1,,0,1,77,8,1,0.6,8,1,70,8,2006/7/23 23:50,8,1,976.2,8,1,979.1,8,1,978.4,0,8,2006/7/23 18:22,0,8,1,8.8,8,1,曇時々雪,8,1,晴,8,1
2006/7/24,-32.7,8,1,-30.4,8,2006/7/24 19:49,8,1,-34.2,8,2006/7/24 07:52,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,0.4,8,1,,,1,,,,1,,,1,1,2.1,8,1,4.0,8,2006/7/24 21:00,8,南,8,1,4.9,8,2006/7/24 11:14,8,北,8,1,,0,1,72,8,1,0.3,8,1,67,8,2006/7/24 19:51,8,1,984.3,8,1,987.4,8,1,981.0,0,8,2006/7/24 00:01,0,8,1,1.3,8,1,快晴,8,1,快晴,8,1
2006/7/25,-32.9,8,1,-29.1,8,2006/7/25 22:37,8,1,-35.1,8,2006/7/25 19:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,,,1,,,,1,,,1,1,3.2,8,1,5.8,8,2006/7/25 03:50,8,南南西,8,1,6.9,8,2006/7/25 04:24,8,南南西,8,1,,0,1,70,8,1,0.3,8,1,59,8,2006/7/25 23:51,8,1,980.1,8,1,983.2,8,1,973.0,0,8,2006/7/26 0:00,0,8,1,0.8,8,1,晴一時薄曇,8,1,晴,8,1
2006/7/26,-23.7,8,1,-17.1,8,2006/7/26 22:42,8,1,-31.3,8,2006/7/26 03:08,8,1,,,0,1,,,0,,0,0,1,2.6,0,8,1,0.2,8,1,21,0,4,,,,1,,,1,1,8.4,8,1,21.9,8,2006/7/26 17:30,8,北東,8,1,27.3,8,2006/7/26 17:35,8,東北東,8,1,,0,1,66,8,1,0.7,8,1,47,8,2006/7/26 07:06,8,1,975.0,8,1,977.9,8,1,971.0,0,8,2006/7/26 05:03,0,8,1,2.8,8,1,晴後一時地ふぶき,8,1,地ふぶき後雪,8,1
2006/7/27,-21.2,8,1,-17.7,8,2006/7/27 00:08,8,1,-26.6,8,2006/7/27 21:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,19,0,8,,,,1,0,1,8,1,3.8,8,1,8.2,8,2006/7/27 05:10,8,北東,8,1,10.5,8,2006/7/27 05:07,8,東北東,8,1,,0,1,68,8,1,0.8,8,1,47,8,2006/7/27 18:32,8,1,992.0,8,1,994.9,8,1,989.9,0,8,2006/7/27 00:01,0,8,1,7.5,8,1,曇後一時晴,8,1,快晴,8,1
2006/7/28,-29.6,8,1,-25.4,8,2006/7/28 04:41,8,1,-33.3,8,2006/7/28 21:33,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,0.2,8,1,19,0,4,,,,1,,,1,1,1.3,8,1,3.3,8,2006/7/28 13:50,8,西南西,8,1,4.2,8,2006/7/28 12:15,8,西南西,8,1,,0,1,67,8,1,0.4,8,1,51,8,2006/7/28 07:10,8,1,985.5,8,1,988.5,8,1,979.8,0,8,2006/7/29 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/7/29,-27.8,8,1,-25.3,8,2006/7/29 08:51,8,1,-33.1,8,2006/7/29 01:05,8,1,,,0,1,,,0,,0,0,1,4.1,0,8,1,0.4,8,1,21,0,4,,,,1,,,1,1,2.5,8,1,7.6,8,2006/7/29 23:20,8,北東,8,1,10.5,8,2006/7/29 23:04,8,北東,8,1,,0,1,54,8,1,0.4,8,1,45,8,2006/7/29 11:14,8,1,978.5,8,1,981.5,8,1,977.5,0,8,2006/7/29 08:02,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/7/30,-27.3,8,1,-25.5,8,2006/7/30 01:23,8,1,-30.1,8,2006/7/30 20:11,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,21,0,8,,,,1,1,0,8,1,4.0,8,1,11.0,8,2006/7/30 01:20,8,北東,8,1,14.1,8,2006/7/30 01:12,8,北東,8,1,,0,1,56,8,1,0.4,8,1,50,8,2006/7/30 17:40,8,1,992.6,8,1,995.6,8,1,990.2,0,8,2006/7/30 00:04,0,8,1,4.3,8,1,晴一時曇,8,1,晴,8,1
2006/7/31,-30.5,8,1,-28.5,8,2006/7/31 00:58,8,1,-32.7,8,2006/7/31 20:17,8,1,,,0,1,,,0,,0,0,1,1.3,0,8,1,0.3,8,1,21,0,4,,,,1,,,1,1,1.5,8,1,3.2,8,2006/7/31 14:20,8,南東,8,1,3.7,8,2006/7/31 14:13,8,南東,8,1,,0,1,56,8,1,0.3,8,1,43,8,2006/7/31 23:54,8,1,992.6,8,1,995.6,8,1,993.5,0,8,2006/7/31 07:53,0,8,1,3.3,8,1,晴,8,1,快晴,8,1
2006/8/1,-29.4,8,1,-25.9,8,2006/8/2 0:00,8,1,-31.5,8,2006/8/1 10:25,8,1,,,0,1,,,0,,0,0,1,3.0,0,8,1,0.5,8,1,23,0,4,,,,1,,,1,1,2.3,8,1,5.3,8,2006/8/1 21:10,8,南,8,1,6.2,8,2006/8/1 23:27,8,南南東,8,1,,0,1,45,8,1,0.2,8,1,38,8,2006/8/1 19:37,8,1,1003.1,8,1,1006.2,8,1,1000.8,0,8,2006/8/1 00:19,0,8,1,1.5,8,1,晴,8,1,晴時々薄曇,8,1
2006/8/2,-27.9,8,1,-22.3,8,2006/8/2 04:48,8,1,-33.4,8,2006/8/2 22:45,8,1,,,0,1,,,0,,0,0,1,4.5,0,8,1,0.7,8,1,20,0,4,,,,1,,,1,1,3.9,8,1,6.5,8,2006/8/2 03:20,8,南,8,1,7.3,8,2006/8/2 15:56,8,南,8,1,,0,1,59,8,1,0.4,8,1,44,8,2006/8/2 00:59,8,1,1007.8,8,1,1010.8,8,1,1006.8,0,8,2006/8/2 00:24,0,8,1,2.5,8,1,快晴,8,1,晴後薄曇,8,1
2006/8/3,-24.5,8,1,-20.6,8,2006/8/3 16:28,8,1,-32.8,8,2006/8/3 00:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,21,0,4,,,,1,,,1,1,3.3,8,1,7.6,8,2006/8/3 07:30,8,南,8,1,9.4,8,2006/8/3 07:26,8,南,8,1,,0,1,57,8,1,0.5,8,1,49,8,2006/8/3 08:10,8,1,1009.5,8,1,1012.5,8,1,1010.5,0,8,2006/8/4 0:00,0,8,1,7.5,8,1,曇後一時晴,8,1,快晴,8,1
2006/8/4,-23.2,8,1,-16.3,8,2006/8/4 23:16,8,1,-30.9,8,2006/8/4 06:00,8,1,,,0,1,,,0,,0,0,1,4.3,0,8,1,0.7,8,1,19,0,4,,,,1,,,1,1,2.5,8,1,5.4,8,2006/8/4 03:20,8,南南西,8,1,6.3,8,2006/8/4 03:13,8,南南西,8,1,,0,1,57,8,1,0.6,8,1,44,8,2006/8/4 23:22,8,1,1002.8,8,1,1005.8,8,1,1000.1,0,8,2006/8/5 0:00,0,8,1,1.5,8,1,晴,8,1,快晴,8,1
2006/8/5,-20.7,8,1,-17.3,8,2006/8/5 02:16,8,1,-24.0,8,2006/8/5 23:21,8,1,,,0,1,,,0,,0,0,1,5.1,0,8,1,0.8,8,1,19,0,4,,,,1,,,1,1,1.9,8,1,4.0,8,2006/8/5 00:20,8,南東,8,1,5.5,8,2006/8/5 00:19,8,南東,8,1,,0,1,51,8,1,0.6,8,1,45,8,2006/8/5 06:04,8,1,996.4,8,1,999.3,8,1,997.2,0,8,2006/8/5 08:29,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/8/6,-21.0,8,1,-18.7,8,2006/8/6 23:50,8,1,-24.0,8,2006/8/6 04:38,8,1,,,0,1,,,0,,0,0,1,4.4,0,4,1,0.7,4,1,19,0,8,,,,1,0,1,8,1,2.1,8,1,3.6,8,2006/8/6 05:00,8,南南東,8,1,4.5,8,2006/8/6 04:22,8,南南東,8,1,,0,1,48,8,1,0.6,8,1,43,8,2006/8/7 0:00,8,1,1001.7,8,1,1004.7,8,1,1002.9,0,8,2006/8/6 00:16,0,8,1,0.0,8,1,快晴,8,1,晴後一時薄曇,8,1
2006/8/7,-18.4,8,1,-15.1,8,2006/8/7 23:13,8,1,-21.1,8,2006/8/7 05:01,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,0.5,8,1,20,0,8,,,,1,1,0,8,1,2.8,8,1,7.9,8,2006/8/8 0:00,8,北東,8,1,10.4,8,2006/8/7 23:52,8,北東,8,1,,0,1,48,8,1,0.7,8,1,40,8,2006/8/7 10:16,8,1,1006.0,8,1,1009.0,8,1,1005.3,0,8,2006/8/7 00:09,0,8,1,8.0,8,1,晴後曇,8,1,曇,8,1
2006/8/8,-11.6,8,1,-6.6,8,2006/8/8 21:02,8,1,-16.7,8,2006/8/8 01:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,20,0,8,,,,1,2,0,8,1,15.0,8,1,21.7,8,2006/8/8 17:40,8,北東,8,1,28.7,8,2006/8/8 20:58,8,北北東,8,1,,0,1,68,8,1,1.8,8,1,44,8,2006/8/8 00:52,8,1,1001.5,8,1,1004.4,8,1,998.6,0,8,2006/8/8 21:18,0,8,1,10.0,8,1,曇,8,1,曇後ふぶき,8,1
2006/8/9,-8.3,8,1,-7.1,8,2006/8/9 12:08,8,1,-9.8,8,2006/8/9 03:03,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,19,0,4,,,,1,2,0,4,1,13.5,8,1,19.6,8,2006/8/9 03:40,8,北東,8,1,27.0,8,2006/8/9 00:27,8,北北東,8,1,,0,1,89,8,1,2.9,8,1,66,8,2006/8/9 00:24,8,1,1000.5,8,1,1003.3,8,1,999.9,0,8,2006/8/9 01:15,0,8,1,10.0,8,1,ふぶき後曇,8,1,曇時々雪,8,1
2006/8/10,-9.4,8,1,-6.2,8,2006/8/10 22:43,8,1,-11.9,8,2006/8/10 08:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,19,0,8,,,,1,0,1,8,1,3.8,5,1,6.3,8,2006/8/10 06:00,8,南,8,1,9.5,8,2006/8/10 00:05,8,北北東,8,1,,0,1,75,8,1,2.3,8,1,63,8,2006/8/10 22:48,8,1,1003.9,8,1,1006.8,8,1,1005.6,0,8,2006/8/10 13:30,0,8,1,7.5,8,1,曇一時晴,8,1,曇後一時晴,8,1
2006/8/11,-13.6,8,1,-6.3,8,2006/8/11 00:53,8,1,-19.9,8,2006/8/11 20:34,8,1,,,0,1,,,0,,0,0,1,4.7,0,8,1,1.2,8,1,18,0,8,,,,1,0,1,8,1,2.5,8,1,5.7,8,2006/8/11 16:00,8,南南東,8,1,6.5,8,2006/8/11 15:54,8,南,8,1,,0,1,73,8,1,1.6,8,1,64,8,2006/8/11 14:14,8,1,1006.5,8,1,1009.4,8,1,1007.8,0,8,2006/8/11 00:45,0,8,1,7.8,8,1,晴時々曇,8,1,曇一時晴、霧を伴う,8,1
2006/8/12,-13.7,8,1,-10.6,8,2006/8/12 12:11,8,1,-17.0,8,2006/8/12 04:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.8,8,1,18,0,8,,,,1,0,1,8,1,4.7,8,1,11.2,8,2006/8/12 19:10,8,北東,8,1,15.7,8,2006/8/12 19:07,8,北東,8,1,,0,1,65,8,1,1.4,8,1,53,8,2006/8/12 14:35,8,1,1009.3,8,1,1012.2,8,1,1010.4,0,8,2006/8/12 00:04,0,8,1,10.0,8,1,曇,8,1,曇,8,1
