ダウンロードした時刻：2021/03/10 11:39:31

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2012/6/26,-23.6,8,1,-19.1,8,2012/6/26 00:05,8,1,-28.4,8,2012/6/26 21:03,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.2,8,1,10.8,8,2012/6/26 05:50,8,北東,8,1,12.6,8,2012/6/26 05:48,8,北東,8,1,,0,1,55,8,1,0.5,8,1,41,8,2012/6/26 11:55,8,1,1001.1,8,1,1004.1,8,1,997.2,0,8,2012/6/26 00:02,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2012/6/27,-20.5,8,1,-13.8,8,2012/6/27 23:36,8,1,-30.5,8,2012/6/27 00:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,3.3,8,1,6.3,8,2012/6/27 06:10,8,北東,8,1,10.5,8,2012/6/27 05:10,8,南東,8,1,,0,1,47,8,1,0.6,8,1,32,8,2012/6/27 23:38,8,1,1007.9,8,1,1010.9,8,1,1005.2,0,8,2012/6/28 0:00,0,8,1,5.3,8,1,晴後時々薄曇,8,1,薄曇後一時晴,8,1
2012/6/28,-16.3,8,1,-13.5,8,2012/6/28 04:01,8,1,-20.3,8,2012/6/28 10:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.1,8,1,9.2,8,2012/6/28 23:20,8,東,8,1,13.1,8,2012/6/28 23:22,8,東南東,8,1,,0,1,39,8,1,0.7,8,1,32,8,2012/6/28 21:58,8,1,993.9,8,1,996.8,8,1,991.3,0,8,2012/6/28 21:04,0,8,1,6.0,8,1,晴,8,1,晴,8,1
2012/6/29,-16.4,8,1,-14.1,8,2012/6/29 08:18,8,1,-19.6,8,2012/6/29 10:54,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.8,8,1,15.5,8,2012/6/29 07:10,8,東北東,8,1,18.4,8,2012/6/29 07:08,8,東北東,8,1,,0,1,50,8,1,0.9,8,1,39,8,2012/6/29 00:14,8,1,995.6,8,1,998.5,8,1,991.4,0,8,2012/6/29 01:19,0,8,1,1.8,8,1,晴,8,1,晴後薄曇,8,1
2012/6/30,-8.9,8,1,-5.1,8,2012/6/30 22:29,8,1,-16.4,8,2012/6/30 01:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,12.3,8,1,25.0,8,2012/6/30 11:20,8,北東,8,1,28.4,8,2012/6/30 11:15,8,北東,8,1,,0,1,62,8,1,2.0,8,1,47,8,2012/6/30 00:13,8,1,1006.3,8,1,1009.2,8,1,1004.3,0,8,2012/6/30 00:05,0,8,1,10.0,8,1,曇一時地ふぶき,8,1,曇後雪,8,1
2012/7/1,-7.6,8,1,-5.6,8,2012/7/1 00:12,8,1,-8.9,8,2012/7/1 15:59,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.9,8,1,14.5,8,2012/7/1 00:10,8,東北東,8,1,17.4,8,2012/7/1 00:04,8,東北東,8,1,,0,1,76,8,1,2.6,8,1,66,8,2012/7/1 18:13,8,1,1007.5,8,1,1010.3,8,1,1006.6,0,8,2012/7/1 23:58,0,8,1,10.0,8,1,雪後曇,8,1,雪,8,1
2012/7/2,-9.7,8,1,-7.2,8,2012/7/2 01:29,8,1,-12.0,8,2012/7/2 17:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,3.2,8,1,8.1,8,2012/7/2 13:10,8,北北東,8,1,12.7,8,2012/7/3 0:00,8,北東,8,1,,0,1,68,8,1,2.0,8,1,49,8,2012/7/2 20:26,8,1,1004.7,8,1,1007.5,8,1,1006.5,0,8,2012/7/2 00:32,0,8,1,9.0,8,1,曇一時雪,8,1,晴後一時曇,8,1
2012/7/3,-9.8,8,1,-7.9,8,2012/7/3 14:45,8,1,-12.2,8,2012/7/3 05:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,3.2,8,1,8.2,8,2012/7/3 00:30,8,東北東,8,1,11.2,8,2012/7/3 00:01,8,北東,8,1,,0,1,48,8,1,1.4,8,1,38,8,2012/7/4 0:00,8,1,1001.6,8,1,1004.4,8,1,998.5,0,8,2012/7/4 0:00,0,8,1,10.0,8,1,曇一時晴,8,1,曇,8,1
2012/7/4,-9.5,8,1,-7.2,8,2012/7/4 21:31,8,1,-12.3,8,2012/7/4 07:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.4,8,1,14.5,8,2012/7/4 19:10,8,東,8,1,17.0,8,2012/7/4 18:57,8,東北東,8,1,,0,1,48,8,1,1.4,8,1,31,8,2012/7/4 04:09,8,1,986.9,8,1,989.7,8,1,983.5,0,8,2012/7/4 23:57,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2012/7/5,-10.4,8,1,-7.3,8,2012/7/5 09:56,8,1,-15.5,8,2012/7/5 23:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,6.6,8,1,15.4,8,2012/7/5 03:20,8,東,8,1,18.4,8,2012/7/5 03:19,8,東,8,1,,0,1,57,8,1,1.6,8,1,44,8,2012/7/5 21:16,8,1,980.8,8,1,983.6,8,1,982.1,0,8,2012/7/5 23:25,0,8,1,6.5,8,1,曇時々晴,8,1,快晴,8,1
2012/7/6,-16.6,8,1,-13.1,8,2012/7/6 03:57,8,1,-23.4,8,2012/7/6 18:51,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,3.2,8,1,12.7,8,2012/7/6 02:00,8,東,8,1,15.7,8,2012/7/6 01:59,8,東北東,8,1,,0,1,57,8,1,1.0,8,1,45,8,2012/7/6 03:58,8,1,983.5,8,1,986.4,8,1,982.4,0,8,2012/7/6 00:05,0,8,1,0.0,8,1,快晴,8,1,薄曇時々晴,8,1
2012/7/7,-20.0,8,1,-18.0,8,2012/7/7 11:56,8,1,-25.7,8,2012/7/7 01:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,2.3,8,1,4.8,8,2012/7/7 20:00,8,南,8,1,6.1,8,2012/7/7 01:15,8,西,8,1,,0,1,65,8,1,0.8,8,1,52,8,2012/7/7 00:50,8,1,987.3,8,1,990.2,8,1,989.3,0,8,2012/7/7 00:26,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2012/7/8,-18.4,8,1,-16.7,8,2012/7/9 0:00,8,1,-21.2,8,2012/7/8 00:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.9,8,1,10.3,8,2012/7/8 22:10,8,北北東,8,1,13.4,8,2012/7/8 21:57,8,北東,8,1,,0,1,67,8,1,1.0,8,1,57,8,2012/7/8 18:07,8,1,992.0,8,1,994.9,8,1,991.0,0,8,2012/7/8 00:10,0,8,1,10.0,8,1,曇,8,1,曇時々雪,8,1
2012/7/9,-16.2,8,1,-13.1,8,2012/7/9 23:02,8,1,-18.3,8,2012/7/9 11:45,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.9,8,1,10.5,8,2012/7/9 02:00,8,北北東,8,1,13.7,8,2012/7/9 01:53,8,北北東,8,1,,0,1,62,8,1,1.1,8,1,36,8,2012/7/9 23:39,8,1,991.7,8,1,994.6,8,1,989.4,0,8,2012/7/10 0:00,0,8,1,7.5,8,1,曇,8,1,晴時々曇,8,1
2012/7/10,-16.3,8,1,-12.3,8,2012/7/10 03:10,8,1,-20.7,8,2012/7/10 21:50,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,3.3,8,1,5.8,8,2012/7/10 16:40,8,東南東,8,1,9.7,8,2012/7/10 14:57,8,東南東,8,1,,0,1,38,8,1,0.7,8,1,31,8,2012/7/10 19:41,8,1,980.9,8,1,983.8,8,1,981.6,0,8,2012/7/10 18:12,0,8,1,4.8,8,1,晴,8,1,晴,8,1
2012/7/11,-20.4,8,1,-18.1,8,2012/7/11 02:15,8,1,-23.5,8,2012/7/11 14:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,3.0,8,1,8.8,8,2012/7/11 19:00,8,北東,8,1,10.3,8,2012/7/11 19:00,8,北東,8,1,,0,1,47,8,1,0.6,8,1,32,8,2012/7/11 05:18,8,1,973.7,8,1,976.6,8,1,969.8,0,8,2012/7/12 0:00,0,8,1,8.3,8,1,曇一時晴,8,1,雪一時曇,8,1
2012/7/12,-22.3,8,1,-19.2,8,2012/7/12 00:38,8,1,-27.5,8,2012/7/12 23:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.8,8,1,13.6,8,2012/7/12 11:30,8,北東,8,1,16.4,8,2012/7/12 11:29,8,北東,8,1,,0,1,75,8,1,0.8,8,1,60,8,2012/7/12 23:07,8,1,967.6,8,1,970.5,8,1,967.6,0,8,2012/7/12 07:15,0,8,1,10.0,8,1,雪時々曇一時地ふぶき,8,1,晴一時雪,8,1
2012/7/13,-26.5,8,1,-24.5,8,2012/7/13 14:24,8,1,-28.9,8,2012/7/13 03:52,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.6,8,1,10.5,8,2012/7/13 17:40,8,東北東,8,1,12.4,8,2012/7/13 16:23,8,東北東,8,1,,0,1,66,8,1,0.5,8,1,53,8,2012/7/13 23:59,8,1,975.6,8,1,978.5,8,1,975.1,0,8,2012/7/13 00:15,0,8,1,6.8,8,1,雪時々曇,8,1,晴一時雪後一時薄曇,8,1
2012/7/14,-20.8,8,1,-12.0,8,2012/7/14 22:38,8,1,-28.4,8,2012/7/14 07:35,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,7.7,8,1,19.1,8,2012/7/14 23:50,8,東北東,8,1,24.1,8,2012/7/14 23:16,8,北東,8,1,,0,1,67,8,1,1.0,8,1,49,8,2012/7/14 02:01,8,1,967.8,8,1,970.7,8,1,963.8,0,8,2012/7/14 23:21,0,8,1,9.3,8,1,曇後雪一時地ふぶき,8,1,ふぶき時々曇,8,1
2012/7/15,-12.8,8,1,-11.0,8,2012/7/15 12:18,8,1,-15.6,8,2012/7/15 21:40,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.7,8,1,18.9,8,2012/7/15 00:10,8,東北東,8,1,24.7,8,2012/7/15 00:33,8,東北東,8,1,,0,1,71,8,1,1.6,8,1,58,8,2012/7/15 09:18,8,1,963.5,8,1,966.3,8,1,964.0,0,8,2012/7/15 00:47,0,8,1,10.0,8,1,曇時々雪,8,1,曇時々雪,8,1
2012/7/16,-21.4,8,1,-13.9,8,2012/7/16 00:54,8,1,-26.2,8,2012/7/16 17:43,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,3.0,8,1,6.3,8,2012/7/16 21:50,8,北,8,1,7.6,8,2012/7/16 21:41,8,北,8,1,,0,1,77,8,1,0.9,8,1,64,8,2012/7/16 00:57,8,1,972.4,8,1,975.3,8,1,968.9,0,8,2012/7/16 00:47,0,8,1,7.8,8,1,雪時々曇後晴、霧を伴う,8,1,雪後一時曇,8,1
2012/7/17,-19.1,8,1,-11.4,8,2012/7/18 0:00,8,1,-23.1,8,2012/7/17 00:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.0,8,1,10.9,8,2012/7/17 14:40,8,北北東,8,1,13.7,8,2012/7/17 12:26,8,北北東,8,1,,0,1,76,8,1,1.0,8,1,62,8,2012/7/17 23:35,8,1,971.8,8,1,974.6,8,1,965.3,0,8,2012/7/18 0:00,0,8,1,10.0,8,1,曇一時雪,8,1,曇後地ふぶき,8,1
2012/7/18,-9.4,8,1,-7.5,8,2012/7/18 09:43,8,1,-12.0,8,2012/7/18 23:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,94,0,8,,,,1,3,0,8,1,15.2,8,1,22.5,8,2012/7/18 16:30,8,北東,8,1,28.5,8,2012/7/18 16:22,8,北東,8,1,,0,1,80,8,1,2.4,8,1,68,8,2012/7/18 09:12,8,1,957.6,8,1,960.3,8,1,956.3,0,8,2012/7/18 14:32,0,8,1,8.3,8,1,地ふぶき,8,1,雪時々薄曇,8,1
2012/7/19,-17.9,8,1,-11.9,8,2012/7/19 00:02,8,1,-25.5,8,2012/7/19 21:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,93,0,8,,,,1,0,1,8,1,2.5,8,1,8.7,8,2012/7/19 03:50,8,東北東,8,1,10.6,8,2012/7/19 03:51,8,東北東,8,1,,0,1,70,8,1,1.1,8,1,53,8,2012/7/19 09:57,8,1,964.3,8,1,967.2,8,1,965.9,0,8,2012/7/19 00:05,0,8,1,6.8,8,1,曇一時晴,8,1,晴一時曇後雪,8,1
2012/7/20,-18.0,8,1,-15.9,8,2012/7/20 23:39,8,1,-22.6,8,2012/7/20 00:06,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,8.5,8,1,17.2,8,2012/7/20 21:50,8,北東,8,1,21.2,8,2012/7/20 21:49,8,北東,8,1,,0,1,78,8,1,1.2,8,1,64,8,2012/7/20 07:35,8,1,958.0,8,1,960.8,8,1,954.0,0,8,2012/7/21 0:00,0,8,1,10.0,8,1,雪後時々ふぶき,8,1,雪時々ふぶき,8,1
2012/7/21,-19.3,8,1,-15.2,8,2012/7/21 03:47,8,1,-26.6,8,2012/7/21 16:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,6.0,8,1,13.5,8,2012/7/21 02:10,8,東北東,8,1,16.5,8,2012/7/21 02:23,8,東,8,1,,0,1,70,8,1,1.0,8,1,54,8,2012/7/21 14:18,8,1,952.8,8,1,955.6,8,1,951.2,0,8,2012/7/21 10:16,0,8,1,7.8,8,1,晴後雪,8,1,雪後ふぶき,8,1
2012/7/22,-19.4,8,1,-16.4,8,2012/7/22 00:27,8,1,-25.0,8,2012/7/23 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,1,0,8,1,15.4,8,1,25.2,8,2012/7/22 12:00,8,東北東,8,1,30.2,8,2012/7/22 11:52,8,東北東,8,1,,0,1,75,8,1,1.0,8,1,50,8,2012/7/22 21:51,8,1,967.1,8,1,969.9,8,1,964.1,0,8,2012/7/22 00:27,0,8,1,10.0,8,1,地ふぶき後一時曇,8,1,曇後晴,8,1
2012/7/23,-31.2,8,1,-24.7,8,2012/7/23 01:42,8,1,-37.0,8,2012/7/23 14:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,1.9,8,1,5.6,8,2012/7/23 01:20,8,南東,8,1,7.1,8,2012/7/23 01:34,8,南東,8,1,,0,1,70,8,1,0.3,8,1,58,8,2012/7/23 05:40,8,1,969.9,8,1,972.9,8,1,970.0,0,8,2012/7/23 08:32,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2012/7/24,-28.4,8,1,-26.1,8,2012/7/24 06:28,8,1,-30.9,8,2012/7/24 05:11,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,93,0,8,,,,1,0,1,8,1,1.8,8,1,3.9,8,2012/7/24 05:30,8,南南東,8,1,5.0,8,2012/7/24 11:14,8,北北東,8,1,,0,1,66,8,1,0.4,8,1,56,8,2012/7/24 06:35,8,1,980.4,8,1,983.4,8,1,977.8,0,8,2012/7/24 00:01,0,8,1,1.0,8,1,晴,8,1,晴,8,1
2012/7/25,-28.5,8,1,-26.5,8,2012/7/25 18:27,8,1,-30.8,8,2012/7/25 00:11,8,1,,,0,1,,,0,,0,0,1,3.0,0,8,1,0.2,8,1,93,0,8,,,,1,0,1,8,1,2.0,8,1,3.5,8,2012/7/25 23:50,8,南南東,8,1,4.7,8,2012/7/25 23:44,8,南南東,8,1,,0,1,56,8,1,0.3,8,1,48,8,2012/7/25 18:04,8,1,983.9,8,1,986.9,8,1,984.4,0,8,2012/7/25 23:59,0,8,1,1.0,8,1,快晴,8,1,快晴,8,1
2012/7/26,-29.6,8,1,-24.9,8,2012/7/26 06:28,8,1,-37.2,8,2012/7/26 19:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,4.2,8,1,7.0,8,2012/7/26 12:00,8,南,8,1,7.8,8,2012/7/26 08:10,8,南南東,8,1,,0,1,55,8,1,0.3,8,1,43,8,2012/7/26 06:36,8,1,979.0,8,1,982.1,8,1,980.4,0,8,2012/7/26 14:26,0,8,1,4.8,8,1,晴,8,1,薄曇後一時晴,8,1
2012/7/27,-35.8,8,1,-31.3,8,2012/7/27 22:18,8,1,-39.1,8,2012/7/27 07:53,8,1,,,0,1,,,0,,0,0,1,2.8,0,8,1,0.3,8,1,93,0,8,,,,1,0,1,8,1,1.7,8,1,6.0,8,2012/7/27 02:40,8,西南西,8,1,6.5,8,2012/7/27 02:33,8,西南西,8,1,,0,1,72,8,1,0.2,8,1,65,8,2012/7/27 07:00,8,1,988.2,8,1,991.3,8,1,984.4,0,8,2012/7/27 00:01,0,8,1,2.8,8,1,快晴,8,1,曇一時晴,8,1
2012/7/28,-25.8,8,1,-18.6,8,2012/7/28 23:18,8,1,-37.3,8,2012/7/28 00:51,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,94,0,8,,,,1,1,0,8,1,4.1,8,1,7.2,8,2012/7/28 20:20,8,南南東,8,1,9.4,8,2012/7/28 20:13,8,南,8,1,,0,1,77,8,1,0.7,8,1,68,8,2012/7/28 00:53,8,1,982.1,8,1,985.1,8,1,981.3,0,8,2012/7/28 16:59,0,8,1,10.0,8,1,雪一時曇,8,1,雪,8,1
2012/7/29,-17.8,8,1,-16.7,8,2012/7/29 11:17,8,1,-19.9,8,2012/7/29 04:20,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,94,0,8,,,,1,4,0,8,1,5.4,8,1,12.0,8,2012/7/29 18:10,8,北東,8,1,14.6,8,2012/7/29 18:23,8,北東,8,1,,0,1,78,8,1,1.2,8,1,69,8,2012/7/29 12:08,8,1,984.4,8,1,987.3,8,1,983.6,0,8,2012/7/29 00:11,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2012/7/30,-15.8,8,1,-14.3,8,2012/7/30 16:28,8,1,-18.2,8,2012/7/30 04:27,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,95,0,8,,,,1,2,0,4,1,5.7,8,1,17.6,8,2012/7/31 0:00,8,北東,8,1,21.0,8,2012/7/30 23:50,8,北東,8,1,,0,1,82,8,1,1.5,8,1,77,8,2012/7/30 01:43,8,1,984.8,8,1,987.7,8,1,985.8,0,8,2012/7/30 05:56,0,8,1,10.0,8,1,雪,8,1,ふぶき一時雪,8,1
2012/7/31,-24.3,8,1,-16.6,8,2012/7/31 01:55,8,1,-32.2,8,2012/7/31 19:23,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,93,0,8,,,,1,1,0,4,1,11.0,8,1,25.2,8,2012/7/31 07:40,8,北東,8,1,31.4,8,2012/7/31 07:13,8,北東,8,1,,0,1,79,8,1,0.8,8,1,73,8,2012/7/31 19:17,8,1,986.7,8,1,989.7,8,1,985.7,0,8,2012/7/31 07:39,0,8,1,9.8,8,1,雪時々ふぶき後時々晴,8,1,薄曇一時晴後雪,8,1
2012/8/1,-33.4,8,1,-26.3,8,2012/8/1 00:03,8,1,-41.5,8,2012/8/1 20:03,8,1,,,0,1,,,0,,0,0,1,3.5,0,8,1,0.6,8,1,94,0,8,,,,1,1,0,8,1,2.7,8,1,5.5,8,2012/8/1 08:40,8,南南東,8,1,6.5,8,2012/8/1 00:02,8,北東,8,1,,0,1,74,8,1,0.3,8,1,65,8,2012/8/1 20:51,8,1,988.1,8,1,991.2,8,1,987.8,0,8,2012/8/1 05:37,0,8,1,2.5,8,1,晴一時雪,8,1,晴後一時薄曇,8,1
2012/8/2,-25.8,8,1,-10.3,8,2012/8/2 23:43,8,1,-36.7,8,2012/8/2 00:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,94,0,8,,,,1,2,0,8,1,8.1,8,1,27.6,8,2012/8/2 22:10,8,東北東,8,1,34.6,8,2012/8/2 21:07,8,東北東,8,1,,0,1,77,8,1,0.8,8,1,68,8,2012/8/2 05:32,8,1,986.8,8,1,989.8,8,1,975.3,0,8,2012/8/2 23:42,0,8,1,9.3,8,1,曇後雪,8,1,ふぶき一時雪,8,1
2012/8/3,-11.9,8,1,-10.1,8,2012/8/3 02:50,8,1,-13.9,8,2012/8/4 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,124,0,8,,,,1,33,0,8,1,26.1,8,1,35.5,8,2012/8/3 05:00,8,北東,8,1,42.1,8,2012/8/3 04:55,8,北東,8,1,,0,1,88,8,1,2.2,8,1,87,8,2012/8/4 0:00,8,1,976.9,8,1,979.7,8,1,973.3,0,8,2012/8/3 05:06,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2012/8/4,-14.7,8,1,-11.9,8,2012/8/5 0:00,8,1,-16.1,8,2012/8/4 18:41,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.9,8,1,115,0,8,,,,1,1,0,8,1,13.2,8,1,22.8,8,2012/8/4 06:20,8,北東,8,1,26.8,8,2012/8/4 06:14,8,北東,8,1,,0,1,86,8,1,1.7,8,1,84,8,2012/8/4 18:41,8,1,983.1,8,1,985.9,8,1,972.1,0,8,2012/8/4 23:55,0,8,1,9.5,8,1,曇時々ふぶき,8,1,地ふぶき時々曇一時雪,8,1
2012/8/5,-13.6,8,1,-10.6,8,2012/8/5 02:14,8,1,-17.6,8,2012/8/5 23:57,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,114,0,8,,,,1,0,1,8,1,17.0,8,1,30.3,8,2012/8/5 09:30,8,北東,8,1,36.3,8,2012/8/5 10:01,8,東北東,8,1,,0,1,87,8,1,1.9,8,1,83,8,2012/8/6 0:00,8,1,973.7,8,1,976.5,8,1,967.2,0,8,2012/8/5 09:24,0,8,1,10.0,8,1,ふぶき時々雪,8,1,曇時々雪一時ふぶき,8,1
2012/8/6,-24.2,8,1,-16.9,8,2012/8/6 02:02,8,1,-33.3,8,2012/8/6 21:47,8,1,,,0,1,,,0,,0,0,1,4.3,0,8,1,0.7,8,1,115,0,8,,,,1,1,0,4,1,4.5,8,1,15.8,8,2012/8/6 00:10,8,東北東,8,1,18.4,8,2012/8/6 00:12,8,東北東,8,1,,0,1,78,8,1,0.7,8,1,69,8,2012/8/6 23:07,8,1,989.3,8,1,992.3,8,1,988.2,0,8,2012/8/6 00:01,0,8,1,2.0,8,1,晴一時曇,8,1,快晴,8,1
2012/8/7,-29.9,8,1,-23.6,8,2012/8/7 19:10,8,1,-35.2,8,2012/8/7 13:05,8,1,,,0,1,,,0,,0,0,1,4.8,0,8,1,0.9,8,1,114,0,4,,,,1,,,1,1,2.8,8,1,6.9,8,2012/8/7 10:00,8,南,8,1,7.4,8,2012/8/7 09:54,8,南南東,8,1,,0,1,71,8,1,0.4,8,1,53,8,2012/8/7 19:19,8,1,990.2,8,1,993.3,8,1,990.6,0,8,2012/8/8 0:00,0,8,1,0.5,8,1,晴,8,1,晴,8,1
2012/8/8,-23.0,8,1,-18.2,8,2012/8/8 16:03,8,1,-32.7,8,2012/8/8 00:16,8,1,,,0,1,,,0,,0,0,1,5.2,0,8,1,1.0,8,1,114,0,4,,,,1,,,1,1,3.2,8,1,7.2,8,2012/8/8 05:40,8,南南東,8,1,7.7,8,2012/8/8 15:02,8,南南東,8,1,,0,1,54,8,1,0.5,8,1,46,8,2012/8/8 21:24,8,1,985.8,8,1,988.7,8,1,985.7,0,8,2012/8/8 21:06,0,8,1,1.3,8,1,晴,8,1,晴,8,1
2012/8/9,-20.9,8,1,-18.9,8,2012/8/9 05:20,8,1,-24.4,8,2012/8/9 09:10,8,1,,,0,1,,,0,,0,0,1,1.4,0,8,1,0.7,8,1,113,0,8,,,,1,0,1,8,1,2.8,8,1,6.1,8,2012/8/9 09:40,8,南南東,8,1,8.3,8,2012/8/9 16:09,8,東北東,8,1,,0,1,47,8,1,0.6,8,1,38,8,2012/8/9 22:06,8,1,984.9,8,1,987.8,8,1,984.4,0,8,2012/8/9 05:17,0,8,1,2.5,8,1,晴一時薄曇,8,1,晴後一時曇,8,1
2012/8/10,-20.2,8,1,-17.5,8,2012/8/10 23:52,8,1,-23.8,8,2012/8/10 02:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,113,0,8,,,,1,0,1,8,1,3.4,8,1,7.9,8,2012/8/10 23:20,8,南,8,1,10.4,8,2012/8/10 23:16,8,南,8,1,,0,1,50,8,1,0.6,8,1,41,8,2012/8/10 11:24,8,1,984.3,8,1,987.2,8,1,973.6,0,8,2012/8/11 0:00,0,8,1,7.5,8,1,曇,8,1,曇,8,1
